cmd :route
u8Para[0]=0,u8Para[1]=0,id=0 
id=415,name=service_fpi_pvr_rename_recording,times=0,time=0(us)
id=416,name=service_fpi_pvr_lock_recording,times=0,time=0(us)
id=417,name=service_fpi_pvr_delete_recording,times=0,time=0(us)
id=418,name=service_fpi_pvr_get_recorded_program_info,times=0,time=0(us)
id=419,name=service_fpi_pvr_get_recording_program_info,times=0,time=0(us)
id=420,name=service_fpi_pvr_add_new_event,times=0,time=0(us)
id=421,name=service_fpi_pvr_get_event_number,times=0,time=0(us)
id=422,name=service_fpi_pvr_get_event_info,times=0,time=0(us)
id=423,name=service_fpi_pvr_playback_start,times=0,time=0(us)
id=424,name=service_fpi_pvr_playback_stop,times=0,time=0(us)
id=425,name=service_fpi_pvr_jump_relative_time,times=0,time=0(us)
id=426,name=service_fpi_pvr_jump_absolute,times=0,time=0(us)
id=427,name=service_fpi_pvr_playback_motion,times=0,time=0(us)
id=428,name=service_fpi_pvr_get_playback_info,times=0,time=0(us)
id=429,name=service_fpi_pvr_playback_set_repeat,times=0,time=0(us)
id=430,name=service_fpi_pvr_playback_subtitle_enable,times=0,time=0(us)
id=431,name=service_fpi_pvr_playback_change_audio,times=0,time=0(us)
id=432,name=service_fpi_pvr_playback_change_subtitle,times=0,time=0(us)
id=433,name=service_fpi_pvr_add_bookmark,times=0,time=0(us)
id=434,name=service_fpi_pvr_delete_bookmark,times=0,time=0(us)
id=435,name=service_fpi_pvr_delete_all_bookmark,times=0,time=0(us)
id=436,name=service_fpi_pvr_get_bookmark_count,times=0,time=0(us)
id=437,name=service_fpi_pvr_get_current_bookmark_index,times=0,time=0(us)
id=438,name=service_fpi_pvr_set_current_bookmark_index,times=0,time=0(us)
id=439,name=service_fpi_pvr_get_bookmark,times=0,time=0(us)
id=440,name=service_fpi_pvr_get_record_number,times=0,time=0(us)
id=441,name=service_fpi_pvr_get_record_list,times=0,time=0(us)
id=442,name=service_fpi_pvr_get_timeshift_file_init_state,times=0,time=0(us)
id=443,name=service_fpi_pvr_init_timeshift_files,times=0,time=0(us)
id=444,name=service_fpi_pvr_get_timeshift_files_init_progress,times=0,time=0(us)
id=445,name=service_fpi_pvr_timeshift_disk_speed_test,times=0,time=0(us)
id=446,name=service_fpi_pvr_get_timeshift_disk_speed_test_progress,times=0,time=0(us)
id=447,name=service_fpi_pvr_get_timeshift_disk_test_speed,times=0,time=0(us)
id=448,name=service_fpi_pvr_timeshift_disk_speed_test_stop,times=0,time=0(us)
id=449,name=service_fpi_pvr_usb_format,times=0,time=0(us)
id=450,name=service_fpi_pvr_get_usb_format_progress,times=0,time=0(us)
id=451,name=service_fpi_pvr_record_ts_start,times=0,time=0(us)
id=452,name=service_fpi_pvr_record_ts_stop,times=0,time=0(us)
id=453,name=service_fpi_power_off,times=0,time=0(us)
id=454,name=service_fpi_timer_power_on_time,times=0,time=0(us)
id=455,name=service_fpi_power_get_backlight,times=0,time=0(us)
id=456,name=service_fpi_power_set_backlight,times=0,time=0(us)
id=457,name=service_fpi_power_get_wakeup_src,times=0,time=0(us)
id=458,name=service_fpi_video_freeze,times=0,time=0(us)
id=459,name=service_fpi_video_is_freeze,times=0,time=0(us)
id=460,name=service_fpi_scart_system_on_detect,times=0,time=0(us)
id=461,name=service_fpi_scart_in_set_video_type,times=0,time=0(us)
id=462,name=service_fpi_scart_out_set_mute,times=0,time=0(us)
id=463,name=service_ffpi_scart_out_get_mute_status,times=0,time=0(us)
id=464,name=service_fpi_scart_init,times=0,time=0(us)
id=465,name=service_fpi_get_video_standard,times=0,time=0(us)
id=466,name=service_fpi_video_turn_on_backlight,times=0,time=0(us)
id=467,name=service_fpi_video_get_backlight_onoff_state,times=0,time=0(us)
id=468,name=service_fpi_channel_scan_pause_analog,times=0,time=0(us)
id=469,name=service_fpi_video_set_mpeg_nr,times=0,time=0(us)
id=470,name=service_fpi_signal_get_demod_parameter,times=0,time=0(us)
id=471,name=service_fpi_video_set_color_param,times=0,time=0(us)
id=472,name=service_fpi_video_set_pwroff_flag,times=0,time=0(us)
id=473,name=,times=0,time=0(us)
id=474,name=service_fpi_hbbtv_start,times=0,time=0(us)
id=475,name=service_fpi_hbbtv_stop,times=0,time=0(us)
id=476,name=service_fpi_hbbtv_enable,times=0,time=0(us)
id=477,name=service_fpi_hbbtv_disable,times=0,time=0(us)
id=478,name=service_fpi_hbbtv_teletext_is_exist,times=0,time=0(us)
id=479,name=service_fpi_hbbtv_teletext_is_open,times=0,time=0(us)
id=480,name=service_fpi_hbbtv_teletext_open,times=0,time=0(us)
id=481,name=service_fpi_hbbtv_teletext_close,times=0,time=0(us)
id=482,name=service_fpi_hbbtv_message_box_is_hide,times=0,time=0(us)
id=483,name=service_fpi_hbbtv_app_is_run,times=0,time=0(us)
id=484,name=service_fpi_hbbtv_infobar_is_enable,times=0,time=0(us)
id=485,name=service_fpi_hbbtv_get_linein_switch_state,times=0,time=0(us)
id=486,name=service_fpi_hbbtv_set_linein_switch_state,times=0,time=0(us)
id=487,name=service_fpi_hbbtv_set_cookie_mode,times=0,time=0(us)
id=488,name=service_fpi_hbbtv_set_network_state,times=0,time=0(us)
id=489,name=service_fpi_hbbtv_exit_key_function,times=0,time=0(us)
id=490,name=service_fpi_hbbtv_handle_key,times=0,time=0(us)
id=491,name=service_fpi_hbbtv_get_show_mode,times=0,time=0(us)
id=492,name=,times=0,time=0(us)
id=493,name=service_fpi_hbbtv_open_portal,times=0,time=0(us)
id=494,name=,times=0,time=0(us)
id=495,name=,times=0,time=0(us)
id=496,name=,times=0,time=0(us)
id=497,name=,times=0,time=0(us)
id=498,name=,times=0,time=0(us)
id=499,name=,times=0,time=0(us)
id=500,name=,times=0,time=0(us)
id=501,name=,times=0,time=0(us)
id=502,name=service_fpi_hbbtv_signalStatusNotification,times=0,time=0(us)
id=503,name=,times=0,time=0(us)
id=504,name=,times=0,time=0(us)
id=505,name=service_fpi_hbbtv_set_media_audio_lang,times=0,time=0(us)
id=506,name=service_fpi_hbbtv_get_media_audio_info,times=0,time=0(us)
id=507,name=service_fpi_hbbtv_get_media_cur_audio_lang,times=0,time=0(us)
id=508,name=service_fpi_hbbtv_channel_updated,times=0,time=0(us)
id=509,name=service_fpi_hbbtv_set_timezone,times=0,time=0(us)
id=510,name=service_fpi_channel_scan_exit_analog,times=0,time=0(us)
id=511,name=service_data_sync,times=0,time=0(us)
id=512,name=service_sync_backlight_non_linear_curve,times=0,time=0(us)
id=513,name=service_fpi_channel_scan_dtv_get_info,times=0,time=0(us)
id=514,name=service_fpi_channel_scan_dtv_get_bouquet_info,times=0,time=0(us)
id=515,name=service_fpi_channel_scan_dtv_set_bouquet_info_index,times=0,time=0(us)
id=516,name=service_fpi_demod_connect_by_mux,times=0,time=0(us)
id=517,name=service_fpi_video_get_mute_state,times=0,time=0(us)
id=518,name=service_fpi_get_panel_resolution_ratio,times=0,time=0(us)
id=519,name=service_fpi_gpio_get,times=0,time=0(us)
id=520,name=service_fpi_gpio_set,times=0,time=0(us)
id=521,name=service_fpi_gpio_config,times=0,time=0(us)
id=522,name=service_fpi_system_set_gpu_ddr_ratio,times=0,time=0(us)
id=523,name=service_fpi_system_enter_4k2k_mode,times=0,time=0(us)
id=524,name=service_fpi_system_exit_4k2k_mode,times=0,time=0(us)
id=525,name=service_fpi_system_get_pq_demo_mode,times=0,time=0(us)
id=526,name=service_fpi_system_set_pq_demo_mode,times=0,time=0(us)
id=527,name=service_fpi_system_get_panel_resolution,times=0,time=0(us)
id=528,name=service_fpi_system_get_pixel_info,times=0,time=0(us)
id=529,name=service_fpi_system_is_4k2k_mode,times=0,time=0(us)
id=530,name=service_fpi_system_panel_set_ti_mode,times=0,time=0(us)
id=531,name=service_fpi_system_panel_set_bit_mode,times=0,time=0(us)
id=532,name=service_fpi_system_panel_set_polarity,times=0,time=0(us)
id=533,name=service_fpi_system_panel_set_swap_port,times=0,time=0(us)
id=534,name=service_fpi_system_panel_set_osd_mirror,times=0,time=0(us)
id=535,name=service_fpi_system_panel_set_video_mirror,times=0,time=0(us)
id=536,name=service_fpi_system_set_pq_dir_path,times=0,time=0(us)
id=537,name=service_fpi_system_set_panel_file_name,times=0,time=0(us)
id=538,name=service_fpi_system_get_average_luma,times=0,time=0(us)
id=539,name=service_fpi_system_get_luma_level_distribution,times=0,time=0(us)
id=540,name=service_fpi_system_set_bluetooth_enable,times=0,time=0(us)
id=541,name=service_fpi_system_usb_format,times=0,time=0(us)
id=542,name=service_fpi_system_usb_get_formatting_progress,times=0,time=0(us)
id=543,name=service_fpi_auto_detect_3d,times=0,time=0(us)
id=544,name=service_fpi_set_3d_mode,times=0,time=0(us)
id=545,name=service_fpi_get_current_3d_mode,times=0,time=0(us)
id=546,name=service_fpi_set_3d_lr_switch,times=0,time=0(us)
id=547,name=service_fpi_get_3d_lr_switch,times=0,time=0(us)
id=548,name=service_fpi_set_3d_to_2d_mode,times=0,time=0(us)
id=549,name=service_fpi_get_3d_to_2d_mode,times=0,time=0(us)
id=550,name=service_fpi_set_2d_to_3d_depth,times=0,time=0(us)
id=551,name=service_fpi_get_2d_to_3d_depth,times=0,time=0(us)
id=552,name=service_fpi_set_3d_aspect_mode,times=0,time=0(us)
id=553,name=service_fpi_get_3d_aspect_mode,times=0,time=0(us)
id=554,name=service_fpi_cec_set_on_html,times=0,time=0(us)
id=555,name=service_fpi_cec_is_manual_switch_linein,times=0,time=0(us)
id=556,name=service_fpi_cec_pass_through,times=0,time=0(us)
id=557,name=service_fpi_cec_system_standby,times=0,time=0(us)
id=558,name=service_fpi_cec_set_menu_language,times=0,time=0(us)
id=559,name=service_tvh_route_entry_fpi_cec_get_device_total_num,times=0,time=0(us)
id=560,name=service_tvh_route_entry_fpi_cec_get_dev_info,times=0,time=0(us)
id=561,name=service_fpi_cec_poweron_device_by_num,times=0,time=0(us)
id=562,name=service_fpi_cec_standby_device_by_num,times=0,time=0(us)
id=563,name=service_fpi_cec_get_amplifier_status_by_num,times=0,time=0(us)
id=564,name=service_fpi_cec_set_amplifier_status_by_num,times=0,time=0(us)
id=565,name=service_fpi_cec_get_amplifier_audio_status_by_num,times=0,time=0(us)
id=566,name=service_fpi_cec_get_amplifier_arcflag_by_num,times=0,time=0(us)
id=567,name=service_fpi_cec_get_arc_support_type,times=0,time=0(us)
id=568,name=service_fpi_cec_get_arc_status,times=0,time=0(us)
id=569,name=service_fpi_mhl_pass_through,times=0,time=0(us)
id=570,name=service_tvh_route_fpi_mhl_tv_get_mhl_dev_info,times=0,time=0(us)
id=571,name=service_tvh_route_fpi_mhl_tv_set_cmd_to_mhl_dev,times=0,time=0(us)
id=572,name=service_fpi_time_dtv_time_update_flg,times=0,time=0(us)
id=573,name=service_fpi_miracast_start,times=0,time=0(us)
id=574,name=service_fpi_miracast_stop,times=0,time=0(us)
id=575,name=service_fpi_get_miracast_info,times=0,time=0(us)
id=576,name=service_fpi_miracast_test,times=0,time=0(us)
id=577,name=service_fpi_channel_atv_set_time_interval_lock,times=0,time=0(us)
id=578,name=service_fpi_channel_dtv_set_time_interval_lock,times=0,time=0(us)
id=579,name=service_fpi_channel_scan_dtv_set_fav_network_id,times=0,time=0(us)
id=580,name=service_sita_property_init,times=0,time=0(us)
id=581,name=service_sita_property_set,times=0,time=0(us)
id=582,name=service_sita_property_get,times=0,time=0(us)
id=583,name=service_sita_property_remove,times=0,time=0(us)
id=584,name=service_sita_property_reset,times=0,time=0(us)
id=585,name=service_fpi_test_data_init,times=0,time=0(us)
id=586,name=service_fpi_test_data_get,times=0,time=0(us)
id=587,name=service_fpi_test_data_send,times=0,time=0(us)
id=588,name=service_fpi_client_ready,times=0,time=0(us)
id=589,name=service_fpi_factory_location_update,times=0,time=0(us)
id=590,name=service_fpi_factory_4k1k_state_update,times=0,time=0(us)
id=591,name=service_fpi_video_update_backlight,times=0,time=0(us)
id=592,name=,times=0,time=0(us)

